1,2.08816755,1,-0.8958551725,2,0.5930138626,4,1,2,1,0.3004926485,3,1,3,2,1,-0.3270912126,-1.377268625,9,0.7624381631,3,1,3
0,0.8840569562,1,-0.6282032161,2,-0.1470996606,4,5,4,0,0.4480619781,3,2,3,4,1,-0.5959976742,-0.7073974082,9,-0.3304766101,3,1,2
0,1.869238351,1,1.027273699,2,-0.8872131838,4,4,1,1,-0.2897846697,3,3,4,3,1,1.496629861,1.361082862,9,-0.8769339967,3,1,1
0,-0.1011244391,3,-0.9305507965,2,-0.1470996606,3,1,1,1,-0.1422153402,4,3,4,1,1,1.10665177,0.846035068,9,-0.3304766101,3,1,1
0,-0.6484474365,2,1.299882173,2,-0.7638609299,4,3,2,0,0.3496824251,3,3,4,3,2,1.523393064,-0.1110040953,9,-0.8769339967,3,1,1
0,-0.320053638,3,1.433708151,3,-0.6405086761,4,2,3,1,0.3004926485,3,2,2,3,1,0.007448816677,-0.2210102116,9,-0.05724791682,3,1,1
1,-1.414699633,1,-0.271333941,3,-0.7638609299,2,1,1,1,-0.04383578711,3,2,2,3,0,-0.4090800706,1.471229472,9,-0.3304766101,3,1,0
0,0.9935215556,1,0.3531872905,1,-0.5171564222,2,3,2,0,0.6940108607,3,2,8,2,2,-0.3147716433,-0.5462517946,8,1.855352936,4,4,1
0,0.5556631577,1,0.6357088,2,-0.02374740672,2,5,4,0,1.333477956,2,5,6,4,0,2.784662076,1.692787129,8,1.855352936,4,4,0
0,-1.414699633,1,-0.8066378537,2,1.826536401,3,3,4,0,-0.8308722115,3,1,7,2,0,-0.617238311,-1.110472182,8,1.855352936,4,4,0
0,-0.6484474365,1,-1.641811088,2,0.3463093549,1,3,3,1,1.431857509,3,1,3,4,1,-0.5467193969,-1.029688636,8,2.12858163,4,3,1
0,1.321915354,1,1.136317089,2,-0.2704519145,3,5,2,0,-1.716288189,2,3,9,3,0,0.9477718069,-0.3157025775,8,2.401810323,4,3,0
0,0.5556631577,1,0.1301439936,2,0.3463093549,3,3,2,0,-0.4373539993,3,1,7,2,2,-0.7937480026,-0.7531981668,8,1.855352936,4,2,3
0,1.978702951,1,0.08305707531,2,-0.8872131838,4,4,2,0,1.579426838,2,1,3,4,1,-0.8158382649,-0.8904599493,8,1.30889555,4,2,1
0,1.650309152,1,1.294925656,2,0.222957101,4,1,4,1,0.7923904138,3,2,7,3,1,-0.7123963638,1.054807851,8,1.30889555,4,2,1
0,-0.538982837,1,1.413882081,2,-0.5171564222,4,1,4,0,-0.4865437758,2,2,5,4,0,0.6746172179,-0.5865733213,8,2.401810323,4,2,0
0,0.9935215556,1,0.4969263041,2,-0.1470996606,4,1,4,1,0.3988722016,2,2,3,1,2,-0.4010086286,0.9435372964,8,2.12858163,4,1,3
0,0.9935215556,1,1.485751587,3,-0.8872131838,3,2,3,1,0.152923319,3,4,6,1,1,2.239839742,1.374570202,8,2.12858163,4,1,0
0,-0.8673766354,1,-0.1895513988,2,2.443297671,1,1,4,0,1.333477956,1,2,9,3,2,-0.02526176396,0.9595535125,8,0.4892094698,3,4,2
0,0.9935215556,1,-1.423724309,3,-0.7638609299,3,1,3,1,-0.7324926584,3,4,6,2,1,2.145956128,-0.4120808608,8,-0.8769339967,3,4,1
1,2.08816755,1,-1.220507083,2,-0.2704519145,2,4,4,0,0.3004926485,3,1,7,3,1,-0.8844455217,-1.495844822,8,-1.15016269,3,4,1
0,1.212450755,1,0.7571434839,2,0.7163661165,4,5,3,1,-0.04383578711,3,1,3,1,1,-0.8784981434,0.3114587298,8,-0.8769339967,3,4,1
0,0.3367339588,2,1.651794931,2,-0.02374740672,4,3,4,0,-1.519529083,3,1,3,2,2,-0.6129901836,1.51028656,8,-0.3304766101,3,4,1
0,1.978702951,1,-0.2738121998,2,0.5930138626,4,3,3,0,-0.2405948932,4,5,4,2,0,2.595408002,-0.1368548301,8,-1.15016269,3,4,0
0,-0.1011244391,1,1.470882034,2,-0.5171564222,2,1,4,0,-0.1914051167,3,2,7,2,0,-0.1250927568,-0.6136884943,8,0.2159807765,3,4,0
0,-0.4295182375,3,1.190838784,3,-0.8872131838,3,2,4,1,-0.1914051167,3,2,2,2,0,-0.2880084409,-0.5080376648,8,-0.05724791682,3,4,0
0,2.526025948,1,0.9330998627,3,0.8397183704,4,2,1,0,0.8907699668,3,2,2,1,0,-0.233207598,-0.3356526011,8,-0.3304766101,3,4,0
0,-0.8673766354,2,-0.8462899954,2,-1.010565438,3,1,4,0,0.2021130955,4,2,9,3,0,-0.04437833706,1.228878832,8,-0.8769339967,3,4,0
0,-0.4295182375,1,0.7348391542,2,-0.6405086761,4,3,1,1,0.7923904138,2,1,7,2,1,-0.5660483764,-0.8599729413,8,-1.15016269,3,4,0
1,-1.195770434,3,-1.332028731,3,2.443297671,2,3,2,0,0.6448210842,1,2,2,1,0,-0.3258167744,1.053683906,8,0.7624381631,3,4,0
0,2.416561349,1,0.03844841592,1,-0.3938041683,2,3,2,0,-0.6833028819,3,1,8,3,1,-0.8997387802,1.593739476,8,0.4892094698,3,4,0
1,-0.538982837,3,1.664186225,3,0.222957101,4,5,4,0,-0.2897846697,4,2,2,3,1,-0.3814672428,1.34885996,8,-0.8769339967,3,4,0
0,-0.7579120359,1,1.304838691,3,2.443297671,4,1,3,0,-0.2405948932,3,2,2,1,2,-0.5072118125,-0.1575073194,8,1.035666856,3,3,3
0,0.2272693593,1,1.438664669,1,-0.8872131838,3,1,4,1,-1.175200647,2,2,8,4,1,-0.275901278,-0.9164511773,8,-1.15016269,3,3,2
0,0.3367339588,1,-0.6430727693,2,-1.010565438,4,1,1,0,0.8415801903,3,1,7,4,1,-0.870214295,-1.440490531,8,1.035666856,3,3,2
0,-0.7579120359,1,1.376708198,3,0.8397183704,1,1,4,0,1.481047285,3,2,2,3,1,-0.2552978603,-1.597983324,8,-0.05724791682,3,3,2
0,1.102986155,1,0.4919697864,2,-0.6405086761,3,1,3,1,1.284288179,2,3,5,2,2,0.8135309824,0.6965503837,8,-0.8769339967,3,3,1
0,1.869238351,1,1.582403683,2,0.9630706242,3,4,3,1,-0.4865437758,3,3,5,3,1,0.8997679678,-0.05199698301,8,-1.15016269,3,3,1
0,0.8840569562,1,-1.50798511,2,-0.02374740672,3,1,2,0,-0.2897846697,3,2,7,2,2,-0.8825338644,-0.4793770674,8,0.7624381631,3,3,1
0,1.212450755,1,-0.7694639709,3,0.8397183704,4,1,3,1,1.481047285,3,2,2,3,2,-0.01357941373,-0.08712026411,8,-0.3304766101,3,3,1
0,0.6651277572,2,0.6927087537,2,2.196593163,3,1,3,1,0.8415801903,3,3,5,1,1,0.9169728836,-0.3903044265,8,-1.15016269,3,3,1
0,1.102986155,3,0.9083172741,2,0.5930138626,4,4,3,0,-0.09302556364,3,2,3,2,1,-0.2200384032,-1.712344727,8,0.7624381631,3,3,1
0,0.3367339588,1,0.2540569363,2,1.209775132,2,3,3,0,1.628616615,3,2,7,4,1,-0.7990581618,0.3104752779,8,-0.05724791682,3,3,1
0,0.1178047598,1,0.5762305875,3,-0.7638609299,4,1,2,0,-1.175200647,3,2,2,4,0,0.07605607347,-1.311096364,8,-0.8769339967,3,3,0
0,0.8840569562,1,-1.061898516,3,1.333127386,3,1,4,1,-0.781682435,3,2,2,3,0,-0.3510931322,1.267233455,8,-0.05724791682,3,3,0
0,0.9935215556,3,0.1152744404,3,2.073240909,2,1,2,0,1.579426838,2,2,2,2,0,0.3160752691,1.524757352,8,-0.05724791682,3,3,0
0,-0.538982837,2,1.277577844,3,0.09960484715,4,2,4,0,0.6448210842,3,2,2,4,0,-0.3939992185,1.652465602,8,-0.6037053034,3,3,0
0,1.978702951,1,-0.8041595949,2,-0.8872131838,3,3,3,0,-0.2897846697,2,5,4,1,1,2.662528414,0.7715737121,8,-0.8769339967,3,2,3
0,0.2272693593,1,0.08057881646,2,1.209775132,4,5,4,0,-1.224390424,3,2,3,4,2,-0.5524543688,-1.288617464,8,-0.3304766101,3,2,3
0,-1.086305834,1,1.210664854,3,0.222957101,3,3,3,1,1.579426838,4,1,1,4,1,-0.84302628,-1.093893993,8,-0.3304766101,3,2,1
0,-0.6484474365,1,-0.8215074069,2,-0.6405086761,3,3,1,1,-0.1914051167,4,1,7,3,2,-0.5363114849,0.2413526607,8,-0.8769339967,3,2,1
1,-0.320053638,3,1.386621233,3,1.209775132,3,2,1,0,0.05454376593,4,2,2,4,0,-0.2546606412,-1.357318602,8,-0.6037053034,3,2,0
1,0.6651277572,1,1.411403822,3,-0.02374740672,3,2,1,1,0.9399597434,1,2,2,3,0,-0.2457395737,-0.677753359,8,-0.6037053034,3,2,0
0,0.6651277572,1,0.4919697864,2,-0.2704519145,3,1,3,1,-1.126010871,3,3,9,1,1,0.7396135665,-0.7096452982,8,0.2159807765,3,1,1
0,-1.086305834,1,0.4275350562,2,-0.2704519145,3,3,4,1,-0.5357335523,2,2,9,1,0,0.06543575508,1.276365508,8,1.035666856,3,1,0
1,0.4461985583,1,0.7422739308,3,-1.010565438,2,1,2,1,1.382667732,3,2,2,4,0,-0.1083126538,0.7257729536,8,-1.15016269,3,1,0
0,-0.7579120359,1,-0.7471596412,3,2.196593163,5,2,3,0,1.628616615,3,2,2,4,2,-0.2546606412,1.540071102,7,2.12858163,4,4,1
0,1.759773752,1,-1.39894172,3,-1.010565438,1,3,4,1,-1.568718859,3,2,2,1,0,0.3989137525,-0.9562107315,7,1.30889555,4,4,0
1,0.2272693593,1,0.7918391079,2,-0.3938041683,3,3,4,0,0.2021130955,3,1,7,1,1,-0.8706391078,-1.406350702,7,1.582124243,4,4,0
0,0.2272693593,1,1.116491018,2,0.09960484715,1,3,3,0,-0.04383578711,3,3,4,3,0,1.47857532,-0.8990300299,7,1.582124243,4,3,0
1,-0.1011244391,1,1.029751958,3,-0.02374740672,4,1,3,0,0.7923904138,2,1,1,1,0,-0.6575955209,-1.029407649,7,2.12858163,4,2,0
0,0.6651277572,2,-1.213072306,2,1.45647964,3,3,4,0,-0.2405948932,3,1,7,4,1,-0.9016504375,0.1299416131,7,1.30889555,4,1,1
1,-0.4295182375,1,-0.83637696,2,-0.8872131838,2,1,1,1,-1.322769977,3,1,7,1,1,-0.8062799783,1.010973996,7,1.30889555,4,1,0
1,-0.538982837,1,0.5712740698,2,-0.02374740672,3,3,1,1,-1.224390424,3,1,7,1,0,-0.4891572712,-0.5744909126,7,1.855352936,4,1,0
1,0.2272693593,2,-1.48568078,2,-0.8872131838,3,1,1,0,0.8907699668,3,4,9,4,2,1.203509074,-0.1076322603,7,-1.15016269,3,4,3
0,0.1178047598,3,-0.5687250036,2,-0.3938041683,3,3,2,1,0.6448210842,1,2,3,4,2,-0.249350482,0.1972378196,7,-0.8769339967,3,4,3
0,0.1178047598,2,0.9578824512,2,-1.010565438,3,1,4,0,1.185908626,3,2,3,4,1,-0.3755198645,-0.624646958,7,-0.05724791682,3,4,2
0,-0.320053638,2,0.06570926333,2,0.7163661165,3,3,2,0,0.251302872,3,4,4,1,2,2.231131081,-0.3349501355,7,-0.3304766101,3,4,2
1,1.431379954,2,0.1871439472,3,-1.010565438,4,1,2,0,1.382667732,3,2,2,3,2,0.04780602656,-0.008163128203,7,-0.8769339967,3,4,2
0,1.759773752,1,-0.3506382244,3,-0.2704519145,2,2,1,1,0.5956313077,2,3,2,4,1,0.9411872095,0.8994224553,7,0.7624381631,3,4,1
0,-0.1011244391,1,1.438664669,2,0.09960484715,3,1,4,0,1.185908626,3,3,9,1,1,0.3861693705,1.634763468,7,-0.6037053034,3,4,1
0,0.1178047598,1,1.716229661,2,-0.6405086761,2,3,4,1,1.038339296,3,1,7,3,1,-0.679048564,1.666655408,7,1.035666856,3,4,1
0,1.431379954,1,-1.205637529,3,-0.1470996606,4,2,4,0,-0.5849233289,3,1,1,2,1,-0.5581893408,-0.6083497556,7,-0.05724791682,3,4,1
0,1.102986155,3,-0.6430727693,3,-0.8872131838,4,2,3,0,1.038339296,3,2,2,2,1,-0.3239051171,-1.514108928,7,-1.15016269,3,4,1
1,2.307096749,1,-1.279985295,2,-0.8872131838,4,1,4,0,-1.716288189,3,5,4,2,0,2.706708939,1.608350761,7,-0.8769339967,3,4,0
1,2.307096749,1,-0.4993337557,2,-0.2704519145,4,3,3,1,-0.6341131054,2,3,5,1,1,0.7444989129,-0.3217437818,7,-0.3304766101,3,4,0
0,2.416561349,1,1.56753413,3,1.949888655,3,1,1,1,1.628616615,3,3,2,1,0,0.2408834149,-1.680171801,7,-1.15016269,3,4,0
0,1.321915354,1,0.7150130834,2,-1.010565438,2,4,3,1,1.185908626,2,4,9,3,0,1.584778504,0.491289929,7,-0.8769339967,3,4,0
0,0.6651277572,1,0.0508397102,2,-0.3938041683,3,3,1,1,0.7432006373,2,5,6,3,1,2.737720268,1.155681914,7,-0.6037053034,3,4,0
0,2.416561349,2,1.04709977,3,-1.010565438,1,1,1,1,-0.4373539993,2,2,2,3,0,-0.218763965,1.454791776,7,-1.15016269,3,4,0
0,1.650309152,1,0.4746219744,2,-0.2704519145,4,1,2,0,1.038339296,3,3,9,2,0,0.8373204956,0.1417430355,7,1.035666856,3,4,0
0,0.4461985583,3,-1.327072213,3,0.09960484715,2,1,4,0,-0.4865437758,3,2,2,4,0,-0.0579723446,-0.1240699558,7,-0.3304766101,3,4,0
1,-0.4295182375,1,1.17596923,2,0.7163661165,1,3,2,0,-0.4865437758,3,3,6,3,1,1.50958665,1.447907613,7,-0.8769339967,3,4,0
0,-0.6484474365,2,-0.2168122462,3,-0.8872131838,4,5,4,0,-0.5849233289,3,2,2,1,0,-0.2487132629,1.024039857,7,-0.6037053034,3,4,0
1,-0.9768412349,1,-0.3679860363,2,-1.010565438,2,1,1,1,0.05454376593,1,1,3,2,0,-0.9105715049,-1.466903239,7,-0.6037053034,3,4,0
0,0.5556631577,1,-0.3853338483,3,-0.6405086761,4,2,2,0,-1.027631318,3,2,2,1,0,-0.28630919,-1.694361607,7,-0.6037053034,3,4,0
0,0.008340160377,1,1.577447165,2,-0.6405086761,1,1,3,0,-0.5849233289,3,1,3,3,1,-0.744894538,-1.282857246,7,-0.05724791682,3,4,0
0,0.2272693593,1,1.557621094,2,-1.010565438,4,3,3,1,1.481047285,3,1,7,3,2,-0.907173003,0.1550898823,7,-0.3304766101,3,3,3
0,0.008340160377,1,-1.079246328,2,1.949888655,2,3,3,1,-0.6833028819,2,2,9,4,2,-0.1639631221,0.4015148225,7,-0.6037053034,3,3,2
0,0.008340160377,1,0.9653172278,2,-0.5171564222,2,3,4,0,-0.2405948932,3,2,5,4,2,-0.03312079957,1.245316528,7,0.2159807765,3,3,2
0,0.3367339588,1,-0.1077688565,3,-0.8872131838,2,2,4,1,-0.9784415411,3,2,2,2,2,-0.167361624,1.157648818,7,-0.8769339967,3,3,2
0,0.7745923567,1,0.7348391542,3,-0.5171564222,3,2,2,0,1.087529073,3,5,6,2,1,2.487293161,-0.7814372848,7,-1.15016269,3,3,1
0,0.9935215556,1,-0.1697253279,2,-0.8872131838,4,3,3,0,-0.9784415411,3,5,4,4,2,2.724126261,-0.01336137381,7,0.4892094698,3,3,1
0,0.9935215556,1,-0.3927686249,2,-1.010565438,4,3,4,0,1.530237062,3,3,9,1,2,0.6145062158,-0.2732736539,7,0.2159807765,3,3,1
0,1.102986155,1,-0.83637696,2,-1.010565438,3,4,1,0,0.3988722016,3,1,3,4,1,-0.6548342381,-0.5771602819,7,-0.8769339967,3,3,1
0,-0.1011244391,3,0.7497087074,2,1.826536401,4,1,2,1,-0.9292517645,3,2,7,2,1,-0.1760702851,-1.037696744,7,-0.05724791682,3,3,1
0,0.7745923567,2,-1.039594186,3,-1.010565438,5,2,1,1,0.6448210842,3,2,2,3,1,-0.3685104543,-0.7068354358,7,-0.8769339967,3,3,1
0,-1.195770434,1,1.5873602,3,1.703184147,3,2,3,1,-0.9292517645,2,2,2,4,1,-0.498290745,1.000717998,7,1.035666856,3,3,1
0,-0.2105890386,1,1.703838367,2,0.222957101,4,3,4,0,-1.126010871,3,1,7,3,1,-0.8162630776,0.8315642762,7,-1.15016269,3,3,1
0,2.08816755,1,0.07314403989,2,-0.02374740672,3,3,3,0,0.7432006373,3,4,9,4,1,0.9770838856,0.8579769836,7,-1.15016269,3,3,0
1,1.102986155,2,0.7199696011,3,-0.02374740672,3,1,3,0,0.7923904138,1,4,2,3,1,1.366424758,1.383983241,7,-1.15016269,3,3,0
0,1.540844553,1,-0.2936382707,2,-0.3938041683,3,1,1,0,-0.7324926584,3,5,4,3,0,2.768519192,-1.103026047,7,-0.6037053034,3,3,0
0,0.3367339588,1,-1.240333153,2,-0.3938041683,3,1,2,1,0.4480619781,3,4,5,3,0,1.430359075,0.8501093686,7,-0.05724791682,3,3,0
0,1.869238351,1,-0.630681475,2,-0.1470996606,4,1,3,1,-1.175200647,3,2,7,3,0,-0.5783679457,1.280580302,7,-1.15016269,3,3,0
0,-0.7579120359,3,0.1896222061,2,-0.02374740672,2,3,3,1,0.3004926485,3,2,5,3,0,-0.3840161192,-0.204432023,7,0.7624381631,3,3,0
0,-0.538982837,1,0.534100187,2,-0.8872131838,4,3,1,1,0.3988722016,4,2,3,4,0,-0.3075498268,-0.5277067022,7,0.2159807765,3,3,0
0,0.1178047598,1,-1.666593676,3,-0.8872131838,2,2,4,0,-1.667098412,3,3,2,2,0,0.1801351937,0.8859351154,7,0.2159807765,3,3,0
1,-0.9768412349,2,-1.272550519,2,-0.8872131838,2,3,3,0,-1.371959753,2,1,7,1,0,-0.837291308,-1.258551935,7,-1.15016269,3,3,0
1,-0.538982837,1,-0.9627681616,3,-0.8872131838,4,2,3,0,0.7923904138,2,2,2,2,0,0.7230458698,1.668060339,7,-0.8769339967,3,3,0
0,-1.305235033,1,-1.542680734,2,-0.8872131838,1,3,1,0,-0.04383578711,4,1,3,1,0,-0.6539846126,1.02825465,7,-0.6037053034,3,3,0
1,-0.6484474365,2,-0.2465513524,3,-0.8872131838,3,1,3,1,1.185908626,2,1,1,4,0,-0.7897122816,-0.3415533124,7,-0.3304766101,3,3,0
0,-0.1011244391,2,-0.2837252353,2,-0.6405086761,2,1,4,1,1.530237062,3,2,5,2,2,-0.2914069428,-0.7194798169,7,-0.6037053034,3,2,3
0,-0.7579120359,1,0.1301439936,3,-0.2704519145,4,2,4,1,0.3496824251,3,2,2,1,2,-0.3661739843,-0.218059856,7,-0.3304766101,3,2,2
0,0.4461985583,1,1.173490972,3,-0.8872131838,5,1,2,1,1.235098402,3,4,6,1,1,2.143619658,-1.220478298,7,0.2159807765,3,2,1
0,-0.2105890386,1,1.270143067,2,1.579831894,3,1,2,1,0.251302872,4,3,6,2,2,1.166762772,0.6725260594,7,0.7624381631,3,2,1
1,-0.1011244391,1,-0.3531164832,2,0.7163661165,3,5,1,0,0.7432006373,3,2,7,3,2,-0.354491634,-0.9068976449,7,-0.3304766101,3,2,1
0,0.3367339588,1,-1.72359363,3,0.09960484715,3,4,2,1,0.8907699668,2,2,2,2,2,0.07414441616,-0.3824368116,7,-0.8769339967,3,2,1
0,-0.7579120359,3,-0.4002034015,3,1.949888655,2,4,4,1,0.9399597434,3,2,2,3,1,-0.3753074581,-1.158239844,7,-0.8769339967,3,2,1
0,1.978702951,3,-0.8884203959,2,-0.8872131838,1,3,3,0,-1.2735802,2,4,6,1,0,2.177817083,0.4228697774,7,-0.05724791682,3,2,0
0,1.212450755,1,1.369273421,2,-0.6405086761,4,1,3,0,0.5956313077,2,3,9,3,0,0.9549936234,1.114376936,7,-0.3304766101,3,2,0
1,0.1178047598,1,0.9355781215,2,2.443297671,1,3,2,0,0.2021130955,3,2,9,1,1,0.03612367633,-0.415733682,7,1.035666856,3,2,0
0,1.650309152,1,1.289969138,2,-0.8872131838,3,1,3,1,1.136718849,2,1,7,4,0,-0.6990147626,-1.547265306,7,-0.05724791682,3,2,0
1,-0.4295182375,1,-0.5340293796,2,0.09960484715,1,3,1,0,-1.371959753,1,1,7,4,2,-0.6573831145,-1.068886217,7,-0.6037053034,3,1,3
0,1.869238351,2,0.4052307265,2,-1.010565438,4,1,4,1,-0.6341131054,3,3,5,3,2,0.8494276586,-0.6538695279,7,0.4892094698,3,1,1
0,1.212450755,1,1.074360617,2,-1.010565438,4,1,4,1,-1.2735802,2,4,6,1,1,1.890218861,0.5175621432,7,-1.15016269,3,1,1
